ProductUniqeName,FirstName,LastName,MiddleName,BirthDate,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
BK-R93R-62,Zachary,Thomas,D,1950-01-02,SO44036,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-08-24 00:00:00.000,2005-09-05 00:00:00.000,2005-08-31 00:00:00.000
BK-R50B-52342,Danielle,Peterson,L,1938-06-25,SO44039,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2005-08-25 00:00:00.000,2005-09-06 00:00:00.000,2005-09-01 00:00:00.000
BK-M82B-48,Alex,Howard,W,1979-02-18,SO44040,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2005-08-25 00:00:00.000,2005-09-06 00:00:00.000,2005-09-01 00:00:00.000
BK-R93R-52,Blake,Lee,D,1950-02-15,SO44042,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-08-26 00:00:00.000,2005-09-07 00:00:00.000,2005-09-02 00:00:00.000
BK-R93R-56,Teresa,Munoz,R,1962-10-08,SO44048,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-08-26 00:00:00.000,2005-09-07 00:00:00.000,2005-09-02 00:00:00.000
BK-R93R-62,Xavier,Washington,T,1950-10-25,SO44050,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-08-27 00:00:00.000,2005-09-08 00:00:00.000,2005-09-03 00:00:00.000
BK-R93R-62,Arturo,Liang,W,1955-08-11,SO44055,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-08-29 00:00:00.000,2005-09-10 00:00:00.000,2005-09-05 00:00:00.000
BK-R93R-56,Savannah,Brooks,R,1954-02-03,SO44056,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-08-29 00:00:00.000,2005-09-10 00:00:00.000,2005-09-05 00:00:00.000
BK-M82B-44,Hannah,Clark,H,1968-03-05,SO44058,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2005-08-29 00:00:00.000,2005-09-10 00:00:00.000,2005-09-05 00:00:00.000
BK-R93R-52,Brandy,Madan,A,1963-10-27,SO44059,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-08-29 00:00:00.000,2005-09-10 00:00:00.000,2005-09-05 00:00:00.000
BK-R93R-52,Janet,Martin,L,1956-12-16,SO44068,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-08-31 00:00:00.000,2005-09-12 00:00:00.000,2005-09-07 00:00:00.000
BK-R93R-52,Jaime,Navarro,T,1967-06-19,SO44071,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-08-31 00:00:00.000,2005-09-12 00:00:00.000,2005-09-07 00:00:00.000
BK-R93R-62,David,Clark,G,1969-10-12,SO44134,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-01 00:00:00.000,2005-09-13 00:00:00.000,2005-09-08 00:00:00.000
BK-R93R-62,Abigail,Hughes,G,1973-08-04,SO44138,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-02 00:00:00.000,2005-09-14 00:00:00.000,2005-09-09 00:00:00.000
BK-R93R-44,Teresa,Ortega,F,1970-05-25,SO44139,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-02 00:00:00.000,2005-09-14 00:00:00.000,2005-09-09 00:00:00.000
BK-R93R-44,Roy,Malhotra,P,1973-06-26,SO44140,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-02 00:00:00.000,2005-09-14 00:00:00.000,2005-09-09 00:00:00.000
BK-R93R-48,Ian,Morris,A,1968-04-10,SO44144,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-02 00:00:00.000,2005-09-14 00:00:00.000,2005-09-09 00:00:00.000
BK-R93R-62,Hector,Serrano,K,1963-10-07,SO44145,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-02 00:00:00.000,2005-09-14 00:00:00.000,2005-09-09 00:00:00.000
BK-R93R-52,Julie,Lal,A,1967-04-07,SO44146,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-02 00:00:00.000,2005-09-14 00:00:00.000,2005-09-09 00:00:00.000
BK-R93R-48,Charles,King,L,1964-06-03,SO44149,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-03 00:00:00.000,2005-09-15 00:00:00.000,2005-09-10 00:00:00.000
BK-M82S-44,Gabriella,Watson,D,1931-08-13,SO44152,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2005-09-04 00:00:00.000,2005-09-16 00:00:00.000,2005-09-11 00:00:00.000
BK-R93R-56,Carol,Cox,L,1951-11-08,SO44157,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-04 00:00:00.000,2005-09-16 00:00:00.000,2005-09-11 00:00:00.000
BK-R93R-44,Kara,Nara,E,1952-02-22,SO44158,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-05 00:00:00.000,2005-09-17 00:00:00.000,2005-09-12 00:00:00.000
BK-R93R-56,Samuel,Harris,M,1972-08-19,SO44161,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-06 00:00:00.000,2005-09-18 00:00:00.000,2005-09-13 00:00:00.000
BK-R50B-44338,Amber,Allen,A,1960-10-21,SO44166,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2005-09-06 00:00:00.000,2005-09-18 00:00:00.000,2005-09-13 00:00:00.000
BK-R93R-52,Timothy,Gray,K,1963-11-23,SO44168,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-07 00:00:00.000,2005-09-19 00:00:00.000,2005-09-14 00:00:00.000
BK-R50B-44338,Carolyn,Arthur,A,1959-03-07,SO44172,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2005-09-07 00:00:00.000,2005-09-19 00:00:00.000,2005-09-14 00:00:00.000
BK-R93R-48,Barry,Raman,A,1972-08-04,SO44173,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-08 00:00:00.000,2005-09-20 00:00:00.000,2005-09-15 00:00:00.000
BK-R93R-52,Gavin,Henderson,I,1956-01-05,SO44175,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-08 00:00:00.000,2005-09-20 00:00:00.000,2005-09-15 00:00:00.000
BK-M82B-44,Frank,Moreno,E,1966-11-04,SO44177,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2005-09-09 00:00:00.000,2005-09-21 00:00:00.000,2005-09-16 00:00:00.000
BK-R93R-48,Shelby,Cox,V,1954-02-15,SO44181,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-09 00:00:00.000,2005-09-21 00:00:00.000,2005-09-16 00:00:00.000
BK-R93R-62,Maria,Edwards,G,1953-08-22,SO44182,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-09 00:00:00.000,2005-09-21 00:00:00.000,2005-09-16 00:00:00.000
BK-R93R-62,Spencer,Simmons,D,1935-11-23,SO44185,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-10 00:00:00.000,2005-09-22 00:00:00.000,2005-09-17 00:00:00.000
BK-R93R-52,Amanda,Wood,S,1969-10-13,SO44187,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-12 00:00:00.000,2005-09-24 00:00:00.000,2005-09-19 00:00:00.000
BK-R93R-48,Bob,Gonzalez,S,1951-02-12,SO44192,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-14 00:00:00.000,2005-09-26 00:00:00.000,2005-09-21 00:00:00.000
BK-R93R-62,Gabrielle,Turner,A,1966-12-12,SO44194,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-14 00:00:00.000,2005-09-26 00:00:00.000,2005-09-21 00:00:00.000
BK-R93R-52,Destiny,Bryant,C,1962-09-09,SO44199,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-15 00:00:00.000,2005-09-27 00:00:00.000,2005-09-22 00:00:00.000
BK-R93R-44,Terry,Raje,A,1967-02-08,SO44200,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-15 00:00:00.000,2005-09-27 00:00:00.000,2005-09-22 00:00:00.000
BK-R93R-52,Brooke,Bell,H,1953-07-21,SO44201,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-16 00:00:00.000,2005-09-28 00:00:00.000,2005-09-23 00:00:00.000
BK-R50B-62336,Bobby,Prasad,W,1960-02-09,SO44204,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2005-09-16 00:00:00.000,2005-09-28 00:00:00.000,2005-09-23 00:00:00.000
BK-R93R-48,Bailey,Kelly,R,1960-03-05,SO44205,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-16 00:00:00.000,2005-09-28 00:00:00.000,2005-09-23 00:00:00.000
BK-R93R-44,Colin,Beck,R,1962-10-18,SO44209,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-17 00:00:00.000,2005-09-29 00:00:00.000,2005-09-24 00:00:00.000
BK-R93R-62,Nicole,Morris,R,1972-02-07,SO44210,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-18 00:00:00.000,2005-09-30 00:00:00.000,2005-09-25 00:00:00.000
BK-R93R-44,Colleen,Beck,J,1976-08-05,SO44214,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-18 00:00:00.000,2005-09-30 00:00:00.000,2005-09-25 00:00:00.000
BK-R93R-56,Jacqueline,Brooks,W,1962-08-15,SO44221,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-19 00:00:00.000,2005-10-01 00:00:00.000,2005-09-26 00:00:00.000
BK-R93R-44,Zachary,Martin,E,1962-04-18,SO44222,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-19 00:00:00.000,2005-10-01 00:00:00.000,2005-09-26 00:00:00.000
BK-R93R-62,Naomi,Navarro,S,1944-08-17,SO44223,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-20 00:00:00.000,2005-10-02 00:00:00.000,2005-09-27 00:00:00.000
BK-R93R-52,Jack,Gonzalez,A,1953-09-24,SO44226,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-21 00:00:00.000,2005-10-03 00:00:00.000,2005-09-28 00:00:00.000
BK-M82S-38,Brittany,Bennett,J,1931-07-13,SO44228,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2005-09-21 00:00:00.000,2005-10-03 00:00:00.000,2005-09-28 00:00:00.000
BK-R50B-60334,Taylor,Bennett,L,1939-11-10,SO44231,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2005-09-21 00:00:00.000,2005-10-03 00:00:00.000,2005-09-28 00:00:00.000
BK-R93R-48,Jaime,Jimenez,J,1980-06-12,SO44232,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-21 00:00:00.000,2005-10-03 00:00:00.000,2005-09-28 00:00:00.000
BK-R93R-62,Brooke,Peterson,A,1952-10-24,SO44237,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-22 00:00:00.000,2005-10-04 00:00:00.000,2005-09-29 00:00:00.000
BK-R93R-44,Jack,Young,L,1963-09-13,SO44238,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-22 00:00:00.000,2005-10-04 00:00:00.000,2005-09-29 00:00:00.000
BK-R93R-44,Kevin,Hall,C,1963-03-07,SO44239,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-23 00:00:00.000,2005-10-05 00:00:00.000,2005-09-30 00:00:00.000
BK-R93R-44,Trevor,Alexander,G,1947-08-05,SO44240,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-23 00:00:00.000,2005-10-05 00:00:00.000,2005-09-30 00:00:00.000
BK-R93R-52,Richard,Ramirez,C,1964-04-23,SO44248,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-24 00:00:00.000,2005-10-06 00:00:00.000,2005-10-01 00:00:00.000
BK-R93R-52,Maria,Ward,A,1944-09-01,SO44249,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-25 00:00:00.000,2005-10-07 00:00:00.000,2005-10-02 00:00:00.000
BK-R93R-48,Samantha,Perry,F,1971-10-05,SO44252,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-26 00:00:00.000,2005-10-08 00:00:00.000,2005-10-03 00:00:00.000
BK-R93R-48,James,Powell,V,1956-08-19,SO44256,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-26 00:00:00.000,2005-10-08 00:00:00.000,2005-10-03 00:00:00.000
BK-R93R-52,Rebekah,Kovár,E,1963-05-14,SO44257,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-27 00:00:00.000,2005-10-09 00:00:00.000,2005-10-04 00:00:00.000
BK-R93R-62,Meredith,Lopez,Y,1947-04-07,SO44258,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-27 00:00:00.000,2005-10-09 00:00:00.000,2005-10-04 00:00:00.000
BK-R93R-62,Jaime,Becker,J,1935-07-21,SO44263,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-27 00:00:00.000,2005-10-09 00:00:00.000,2005-10-04 00:00:00.000
BK-R93R-52,Savannah,King,H,1960-02-27,SO44264,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-27 00:00:00.000,2005-10-09 00:00:00.000,2005-10-04 00:00:00.000
BK-R93R-48,Jack,Shan,T,1969-08-16,SO44268,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-28 00:00:00.000,2005-10-10 00:00:00.000,2005-10-05 00:00:00.000
BK-R93R-56,Cole,Morgan,D,1970-07-07,SO44270,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-30 00:00:00.000,2005-10-12 00:00:00.000,2005-10-07 00:00:00.000
BK-R93R-44,Xavier,Johnson,R,1954-11-07,SO44272,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-30 00:00:00.000,2005-10-12 00:00:00.000,2005-10-07 00:00:00.000
BK-R93R-44,Robert,Clark,B,1962-07-22,SO44275,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-30 00:00:00.000,2005-10-12 00:00:00.000,2005-10-07 00:00:00.000
BK-R93R-52,Christy,Deng,J,1935-11-25,SO44276,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-30 00:00:00.000,2005-10-12 00:00:00.000,2005-10-07 00:00:00.000
BK-R93R-44,Lauren,Bennett,M,1960-05-16,SO44277,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-30 00:00:00.000,2005-10-12 00:00:00.000,2005-10-07 00:00:00.000
BK-R93R-52,Drew,Lal,A,1961-07-15,SO44279,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-09-30 00:00:00.000,2005-10-12 00:00:00.000,2005-10-07 00:00:00.000
BK-R50R-48328,Kelly,Hayes,M,1939-10-07,SO44322,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2005-10-01 00:00:00.000,2005-10-13 00:00:00.000,2005-10-08 00:00:00.000
BK-M82S-38,Gabriel,Carter,S,1963-11-20,SO44323,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2005-10-01 00:00:00.000,2005-10-13 00:00:00.000,2005-10-08 00:00:00.000
BK-M82B-48,Jared,Watson,A,1955-06-04,SO44325,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2005-10-02 00:00:00.000,2005-10-14 00:00:00.000,2005-10-09 00:00:00.000
BK-R93R-48,Brett,Madan,L,1980-11-01,SO44326,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-02 00:00:00.000,2005-10-14 00:00:00.000,2005-10-09 00:00:00.000
BK-R93R-62,Renée,Alvarez,R,1947-09-21,SO44328,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-03 00:00:00.000,2005-10-15 00:00:00.000,2005-10-10 00:00:00.000
BK-R93R-62,Audrey,Diaz,H,1959-02-19,SO44332,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-04 00:00:00.000,2005-10-16 00:00:00.000,2005-10-11 00:00:00.000
BK-M82S-42,Jon,Lal,M,1954-10-04,SO44333,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,NULL,NULL,2005-10-05 00:00:00.000,2005-10-17 00:00:00.000,2005-10-12 00:00:00.000
BK-M82B-48,Bryce,Cooper,D,1954-01-22,SO44337,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2005-10-05 00:00:00.000,2005-10-17 00:00:00.000,2005-10-12 00:00:00.000
BK-R93R-56,Jerome,Ramos,L,1968-04-12,SO44338,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-05 00:00:00.000,2005-10-17 00:00:00.000,2005-10-12 00:00:00.000
BK-R50R-58320,Jaime,Ruiz,J,1951-11-03,SO44342,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2005-10-06 00:00:00.000,2005-10-18 00:00:00.000,2005-10-13 00:00:00.000
BK-R93R-56,Krystal,Wagner,F,1947-06-05,SO44343,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-06 00:00:00.000,2005-10-18 00:00:00.000,2005-10-13 00:00:00.000
BK-R50B-62336,Grace,Morgan,E,1969-10-20,SO44346,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2005-10-07 00:00:00.000,2005-10-19 00:00:00.000,2005-10-14 00:00:00.000
BK-R93R-48,Melody,Martin,C,1950-08-14,SO44347,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-07 00:00:00.000,2005-10-19 00:00:00.000,2005-10-14 00:00:00.000
BK-R93R-52,Stephanie,Long,C,1964-03-16,SO44348,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-08 00:00:00.000,2005-10-20 00:00:00.000,2005-10-15 00:00:00.000
BK-R50R-44326,Naomi,Gill,E,1970-09-24,SO44353,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2005-10-08 00:00:00.000,2005-10-20 00:00:00.000,2005-10-15 00:00:00.000
BK-R50B-62336,Jermaine,Sara,A,1969-01-05,SO44354,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2005-10-08 00:00:00.000,2005-10-20 00:00:00.000,2005-10-15 00:00:00.000
BK-R93R-62,Jordan,Kumar,E,1951-06-03,SO44361,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-09 00:00:00.000,2005-10-21 00:00:00.000,2005-10-16 00:00:00.000
BK-R93R-52,Levi,Rodriguez,W,1950-03-20,SO44365,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-09 00:00:00.000,2005-10-21 00:00:00.000,2005-10-16 00:00:00.000
BK-R93R-52,Gerald,Perez,N,1959-09-04,SO44366,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-09 00:00:00.000,2005-10-21 00:00:00.000,2005-10-16 00:00:00.000
BK-R93R-52,Jessica,Ramirez,R,1967-10-27,SO44370,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-10 00:00:00.000,2005-10-22 00:00:00.000,2005-10-17 00:00:00.000
BK-R93R-44,Molly,Fernandez,E,1970-07-24,SO44371,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-10 00:00:00.000,2005-10-22 00:00:00.000,2005-10-17 00:00:00.000
BK-R93R-62,Kimberly,Morgan,A,1973-10-06,SO44372,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-10 00:00:00.000,2005-10-22 00:00:00.000,2005-10-17 00:00:00.000
BK-R93R-62,Christian,White,A,1973-07-18,SO44373,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-11 00:00:00.000,2005-10-23 00:00:00.000,2005-10-18 00:00:00.000
BK-M82B-48,Katherine,Perez,J,1961-10-16,SO44379,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2005-10-11 00:00:00.000,2005-10-23 00:00:00.000,2005-10-18 00:00:00.000
BK-R93R-62,Alicia,Rai,M,1950-11-20,SO44380,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-11 00:00:00.000,2005-10-23 00:00:00.000,2005-10-18 00:00:00.000
BK-R93R-52,Allison,Morris,B,1936-06-14,SO44381,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-12 00:00:00.000,2005-10-24 00:00:00.000,2005-10-19 00:00:00.000
BK-R93R-56,Meghan,Sanz,L,1943-06-09,SO44390,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-12 00:00:00.000,2005-10-24 00:00:00.000,2005-10-19 00:00:00.000
BK-R93R-56,Tommy,Champion,J,1950-01-05,SO44392,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-12 00:00:00.000,2005-10-24 00:00:00.000,2005-10-19 00:00:00.000
BK-R50R-52330,Larry,Rowe,M,1970-08-03,SO44397,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,NULL,NULL,2005-10-13 00:00:00.000,2005-10-25 00:00:00.000,2005-10-20 00:00:00.000
BK-R93R-48,Bianca,Yang,E,1974-03-20,SO44398,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-13 00:00:00.000,2005-10-25 00:00:00.000,2005-10-20 00:00:00.000
BK-R93R-48,Lisa,Chen,S,1969-06-11,SO44401,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-14 00:00:00.000,2005-10-26 00:00:00.000,2005-10-21 00:00:00.000
BK-M82B-48,Nelson,Vazquez,D,1962-06-24,SO44407,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2005-10-16 00:00:00.000,2005-10-28 00:00:00.000,2005-10-23 00:00:00.000
BK-M82B-48,Eduardo,Cox,P,1960-02-08,SO44408,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2005-10-16 00:00:00.000,2005-10-28 00:00:00.000,2005-10-23 00:00:00.000
BK-M82B-42,Joel,Schmidt,M,1935-04-23,SO44412,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,NULL,NULL,2005-10-17 00:00:00.000,2005-10-29 00:00:00.000,2005-10-24 00:00:00.000
BK-R93R-62,Roger,Wang,P,1972-06-16,SO44413,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-18 00:00:00.000,2005-10-30 00:00:00.000,2005-10-25 00:00:00.000
BK-R93R-44,Kathryn,Shan,K,1949-08-16,SO44417,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,NULL,NULL,2005-10-18 00:00:00.000,2005-10-30 00:00:00.000,2005-10-25 00:00:00.000
